,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Log_Adj_Close,Log_Return,RSI,Momentum,Volatility,ADX
144,2025-06-02,PLTR,131.43499755859375,134.47999572753906,128.86000061035156,132.0399932861328,132.0399932861328,93218700,4.883104856137769,0.0019709999152847445,89.95813940620518,6.690361188575311,0.03450975748262948,
145,2025-06-03,PLTR,133.07000732421875,135.27999877929688,130.10000610351562,133.1699981689453,133.1699981689453,91297700,4.891626493764299,0.008521637626530814,89.53486760285672,8.870175360685684,0.033941407281954925,
146,2025-06-04,PLTR,132.8000030517578,132.9499969482422,125.58000183105467,130.00999450683594,130.00999450683594,97306300,4.867611328322218,-0.024015165442081442,71.06916066152084,-1.343150924917913,0.03825574750745825,
147,2025-06-05,PLTR,129.27000427246094,132.85000610351562,118.93000030517578,119.91000366210938,119.91000366210938,131055900,4.786741491931825,-0.0808698363903935,43.287044804446715,-9.186602727052218,0.05626548341301936,
148,2025-06-06,PLTR,123.7300033569336,128.1300048828125,121.91999816894533,127.72000122070312,127.72000122070312,87175100,4.849840377404232,0.0630988854724069,55.93525167516243,-4.092511093473227,0.05238982425546432,
149,2025-06-09,PLTR,127.0749969482422,132.22999572753906,124.8000030517578,132.05999755859375,132.05999755859375,74785600,4.883256346279326,0.03341596887509475,63.430779631402906,1.5768041984264736,0.055424201958003155,
150,2025-06-10,PLTR,131.02000427246094,134.07000732421875,129.41000366210938,132.80999755859375,132.80999755859375,69308900,4.88891951702946,0.005663170750133733,51.86932710648922,10.758063132776519,0.05532937938174744,
151,2025-06-11,PLTR,133.9199981689453,140.0,132.99000549316406,136.38999938964844,136.38999938964844,97366000,4.9155184244637375,0.026598907434277175,57.045686413299215,6.7882853790169895,0.054586129577554085,
152,2025-06-12,PLTR,136.39999389648438,137.10000610351562,134.6300048828125,135.19000244140625,135.19000244140625,56248200,4.9066812144353875,-0.008837210028349383,53.26439093290224,2.370138528454646,0.02756201451999857,
153,2025-06-13,PLTR,133.81500244140625,139.99000549316406,133.35000610351562,137.39999389648438,137.39999389648438,93322300,4.922896335366738,0.016215120931348755,62.32078285437791,3.4560623614691366,0.016806190709402872,
